AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.13465484893984264,0.022948095568507496,0.48612257921033436,0.0003770490628893539,4.139740788487876e-06,0.06330152441094267,huila,SPEAKER_06,27183.11,27184.31,1.2
0.14337654094453212,0.021612552261945826,0.5614358087380728,0.0035728025247442055,0.007411087740634954,0.11334502089475454,huila,SPEAKER_06,27186.21,27187.11,0.89
0.20376267131756653,0.011495924104978754,0.4663619493896311,0.0011484853778463068,5.4291736734445415e-05,0.2144516089465469,huila,SPEAKER_06,27188.1,27188.86,0.76
0.13102123716279215,0.04507070203797649,0.45091454360796057,0.001064626262751003,4.209920894027164e-05,0.15434510772035498,huila,SPEAKER_06,27189.18,27190.7,1.52
0.14465954510325735,0.024863057547587563,0.4459512396292253,0.0003725543230592104,1.361667473402535e-05,0.18912271029231223,huila,SPEAKER_06,27191.51,27192.96,1.45
0.06566748941938082,0.0290368134349895,0.6034758518139521,0.015171925575123169,0.004790176819839568,0.021532627278065774,huila,SPEAKER_06,27194.14,27196.12,1.97
,,,,,,huila,SPEAKER_06,35103.1,35105.0,1.91
0.011179273948073387,0.013302830047905445,0.7276888489723206,1.3302089882927248e-06,0.017625100910663605,0.11450901627540588,huila,SPEAKER_06,35105.07,35106.72,1.65
0.010928935632270214,0.43639302356489773,0.5429789454772554,0.2572241574525833,0.0035253477519667097,0.0004786439957538748,huila,SPEAKER_06,35107.28,35109.24,1.96
0.10539901633746922,0.34052975972183047,0.6198464870452881,0.35604040246456864,0.003937488561496139,0.0019522856542607769,huila,SPEAKER_06,35109.44,35111.91,2.46
0.16306902827887698,0.09084486203460858,0.5746512001958387,0.26595778283181376,0.006105471554950908,0.007674529601053078,huila,SPEAKER_06,35113.27,35114.23,0.96
0.045625229233077595,0.24743634355919703,0.617099411430813,0.335063615725154,0.0014494225047417871,0.00035221069646511403,huila,SPEAKER_06,35116.46,35119.26,2.8
0.12193936473202138,0.1482156430526326,0.5401545564333597,0.11903196072117203,0.0020130521907482206,0.0004649819481225374,huila,SPEAKER_06,35120.09,35128.32,8.24
0.022669241204008966,0.4134652213607397,0.6137104390396012,0.2520020774876078,0.0017305148713704613,0.0009317634944131391,huila,SPEAKER_06,35131.94,35133.15,1.22
,,,,,,huila,SPEAKER_06,37486.8,37487.17,0.37
,,,,,,huila,SPEAKER_06,37488.76,37489.03,0.27
,,,,,,huila,SPEAKER_06,37496.67,37497.75,1.08
,,,,,,huila,SPEAKER_06,37498.6,37499.91,1.32
,,,,,,huila,SPEAKER_06,37500.34,37501.72,1.38
,,,,,,huila,SPEAKER_06,37503.24,37505.16,1.92
,,,,,,huila,SPEAKER_06,37506.29,37508.13,1.84
,,,,,,huila,SPEAKER_06,37509.11,37511.12,2.01
,,,,,,huila,SPEAKER_06,37512.5,37514.83,2.33
,,,,,,huila,SPEAKER_06,37515.1,37516.64,1.54
,,,,,,huila,SPEAKER_06,37517.7,37518.98,1.28
,,,,,,huila,SPEAKER_06,37520.96,37522.34,1.38
