AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.13684416243008204,0.020302208593680655,0.40901594715459005,0.11849360873540198,0.0007511746344529716,0.029150316059323295,dabeiba,SPEAKER_03,4238.07,4246.75,8.67
,,,,,,dabeiba,SPEAKER_03,4289.9,4301.68,11.78
,,,,,,dabeiba,SPEAKER_03,4302.81,4315.02,12.22
0.0009529967792332172,0.4247298240661621,0.15580937266349792,7.546269625891e-05,0.023129533976316452,0.01761799305677414,dabeiba,SPEAKER_03,4316.04,4324.54,8.51
,,,,,,dabeiba,SPEAKER_03,4341.32,4345.97,4.66
,,,,,,dabeiba,SPEAKER_03,4372.4,4383.28,10.88
,,,,,,dabeiba,SPEAKER_03,4472.03,4481.43,9.4
0.01818986050784588,0.03899645805358887,0.40616530179977417,0.002366218715906143,0.0008044301648624241,0.012978091835975647,dabeiba,SPEAKER_03,4510.27,4516.34,6.08
0.0013376041315495968,0.016252314671874046,0.3969495892524719,5.2669282268880124e-08,0.0005839382065460086,0.537752628326416,dabeiba,SPEAKER_03,4516.61,4527.75,11.14
,,,,,,dabeiba,SPEAKER_03,4633.71,4633.96,0.25
,,,,,,dabeiba,SPEAKER_03,6213.76,6219.94,6.18
,,,,,,dabeiba,SPEAKER_03,6221.84,6227.9,6.06
0.030627365317195655,0.3103541910648346,0.2029757022857666,0.0005282371825160226,3.7274673582032845e-05,0.15415543913841248,dabeiba,SPEAKER_03,6229.52,6232.86,3.34
0.00181752594653517,0.268572635948658,0.22977448254823685,0.012815183028578758,0.0006742396508343518,0.08883440122008324,dabeiba,SPEAKER_03,6234.45,6240.25,5.81
,,,,,,dabeiba,SPEAKER_03,6241.98,6244.05,2.08
0.036627429915824905,0.22036464232951403,0.228384118527174,0.001768777756609552,7.579105655963758e-06,0.10095217544585466,dabeiba,SPEAKER_03,6244.57,6246.11,1.54
0.009401296963915229,0.21106383204460144,0.29824909567832947,4.622618689609226e-05,6.753144043614157e-05,0.13262107595801353,dabeiba,SPEAKER_03,6249.1,6254.11,5.01
,,,,,,dabeiba,SPEAKER_03,6255.19,6256.59,1.4
,,,,,,dabeiba,SPEAKER_03,6257.74,6259.46,1.72
,,,,,,dabeiba,SPEAKER_03,6260.18,6262.34,2.16
,,,,,,dabeiba,SPEAKER_03,6263.95,6266.49,2.55
,,,,,,dabeiba,SPEAKER_03,6266.97,6267.0,0.03
,,,,,,dabeiba,SPEAKER_03,6267.14,6272.96,5.82
,,,,,,dabeiba,SPEAKER_03,6277.35,6278.34,1.0
,,,,,,dabeiba,SPEAKER_03,6280.65,6284.26,3.61
