doc_id,section_id,section,y7_surprisal
bd84e0e05af15669,52,,-0.01648954302072525
bd84e0e05af15669,53,,0.06016626954078674
bd84e0e05af15669,54,,-0.15551583220561346
bd84e0e05af15669,55,,-0.0040015652775764465
bd84e0e05af15669,56,,-0.4349214521547159
bd84e0e05af15669,57,,-0.6398693401780393
bd84e0e05af15669,58,,-0.8409537151455879
bd84e0e05af15669,59,,-0.6990140492514688
bd84e0e05af15669,61,,0.043923895340412855
bd84e0e05af15669,62,,0.05215252377092838
bd84e0e05af15669,64,,0.047188350930809975
bd84e0e05af15669,65,,-0.12088191360235215
bd84e0e05af15669,66,,-0.35831246737922945
bd84e0e05af15669,70,,-0.46787315607070923
bd84e0e05af15669,73,,-0.6606978153189023
bd84e0e05af15669,76,,-0.19759106157081469
bd84e0e05af15669,77,,-0.5570046245702542
bd84e0e05af15669,78,,-0.49613289162516594
bd84e0e05af15669,102,,-0.7314799726009369
bd84e0e05af15669,103,,-0.3143646170695623
bd84e0e05af15669,105,,0.010444484651088715
bd84e0e05af15669,121,,-0.04049992933869362
bd84e0e05af15669,126,,-0.3176943436264992
bd84e0e05af15669,134,,-0.599171869456768
bd84e0e05af15669,136,,-0.673547625541687
bd84e0e05af15669,138,,-0.5551708340644836
bd84e0e05af15669,139,,-0.0725979208946228
bd84e0e05af15669,141,,-0.9204586118459702
bd84e0e05af15669,144,,-0.8086683005094528
bd84e0e05af15669,146,,-0.5424136728048325
bd84e0e05af15669,147,,-0.0481981833775838
bd84e0e05af15669,148,,-0.030032776296138763
bd84e0e05af15669,151,,-0.30920260896285373
bdc843a5729f89c0,2,,-0.22297508269548416
bdc843a5729f89c0,3,,-0.15221131779253483
bdc843a5729f89c0,4,,-0.5894376076757908
bdd5ae3bf5317406,2,,-0.7144669787958264
bde275be985fa79f,1,,-0.029152803355827928
bde275be985fa79f,2,,-0.20380073173258165
