AU1,AU4,AU6,AU12,AU15,AU17,audio,start,end,duracion
0.23731895639664596,0.00040556104613642674,0.44773977167076534,0.008138541598845627,0.0015808828662152842,0.13810870232474473,casanare_torres,1398.97,1401.2,2.23
0.2890193862840533,0.07125045776471477,0.34408195440967876,0.17279691481159412,0.004928933340996385,0.13381954880120853,casanare_torres,1401.36,1405.2,3.83
0.4043411612510681,0.0004234193596251619,0.3075675542155902,0.030067876773197593,0.0023271975333045702,0.192308168237408,casanare_torres,1405.52,1408.77,3.26
0.30676087737083435,0.00037970264384057373,0.41193845868110657,0.3715755194425583,0.00267783529125154,0.3865514686331153,casanare_torres,1409.28,1418.88,9.6
0.33663282527898747,0.0008078932193408642,0.3694780481358369,0.10853859386270415,0.0019787261941625425,0.1358310755652686,casanare_torres,1419.25,1427.18,7.93
0.26278232072945684,0.0022362090569458815,0.43612049520015717,0.17054709589305617,0.002253335246264143,0.06983788152138004,casanare_torres,1427.23,1434.59,7.36
0.22890366779433358,0.005430119179234478,0.3211411622663339,0.11797275945115063,0.0023392856765490754,0.08662910976757605,casanare_torres,1436.23,1440.5,4.27
0.2451984276278661,0.0003271363406943587,0.43073628269709074,0.2040994047291371,0.0015150473427638644,0.05996917653828859,casanare_torres,1440.84,1444.65,3.81
0.11443959218873219,0.0005591834613534792,0.40605463764884253,0.14129233594305582,0.0008739303765733811,0.03452827447009357,casanare_torres,1445.31,1447.11,1.81
0.315277807507664,0.0008314640010212316,0.38217282444238665,0.39878746419017264,0.0025511950385407544,0.05754420708399266,casanare_torres,1447.69,1449.63,1.94
0.14747533722364,0.0007306763915326691,0.44861113240844325,0.31764788134923466,0.001868906124543987,0.03329185609656729,casanare_torres,1450.5,1452.09,1.59
0.13105943310074508,0.00649861251731636,0.49011476933956144,0.21106162003661666,0.00024312935363468569,0.02279878400149755,casanare_torres,1452.33,1454.62,2.3
0.1559736970346421,0.00251765133398294,0.540825605392456,0.3531531917396933,0.0014446974080783547,0.025318873627111316,casanare_torres,1455.45,1458.99,3.54
0.26922178035601974,0.0011472669864360796,0.4217277765274048,0.0021654363640664087,0.0002793282185393764,0.11204058642033488,casanare_torres,1459.63,1464.54,4.91
0.22164560348028317,0.14442655092170753,0.3421495947986841,0.23508107192901662,0.0005818233389049965,0.14047609431872843,casanare_torres,1465.15,1466.76,1.6
0.13130091754525589,0.00682038167178689,0.48486174394687015,0.09626645252258943,0.0010567361834622109,0.0983563259166355,casanare_torres,1467.24,1470.81,3.56
0.24101473158225417,0.0007355017601184954,0.4464307315647602,0.16156061622859852,0.0015786343773243061,0.08578052017401205,casanare_torres,1471.83,1475.48,3.64
0.17808678254368715,0.0007927311626190203,0.3652863260358572,0.34082072363162297,0.0015116927667975233,0.047691787520307116,casanare_torres,1476.09,1478.82,2.73
0.1755336344242096,0.15049274284974673,0.31008522510528563,0.10549322890001349,0.04523955420008861,0.05661664186045527,casanare_torres,1479.43,1483.11,3.68
0.2103766278097672,0.05553168767593369,0.27281745097466875,0.12297943387862428,0.0008317143195922329,0.08677739490355764,casanare_torres,1483.77,1487.07,3.31
0.26912165412472355,0.00031859634661183617,0.28627077572875553,0.11881069256317763,0.000889679914002449,0.089272381647283,casanare_torres,1487.55,1489.27,1.72
0.28986234093705815,0.0002515515443519689,0.33839541922012967,0.1382101300799453,0.0017068532282943731,0.0944853243806089,casanare_torres,1490.57,1495.68,5.11
0.20935725420713425,0.0003468495540346339,0.3837544284760952,0.15313668162673366,0.002597005512143369,0.07484170151292346,casanare_torres,1495.76,1506.23,10.46
0.22336985729634762,0.00010140539379790425,0.30220377519726754,0.0788069079869956,0.003457159028039314,0.13185716094449162,casanare_torres,1506.34,1507.59,1.25
0.08388866297900677,0.0002305550533492351,0.3526577651500702,0.020744756882777438,0.004955162905389443,0.03993937140330672,casanare_torres,1508.49,1511.78,3.29
0.1732509055485328,0.0020901626364017525,0.5956976215044657,0.001054422472710333,0.0010764929926760185,0.04915907668570677,casanare_torres,1512.08,1516.82,4.74
0.07825008586980403,0.13322465819801438,0.1655082467198372,0.06439442480914295,0.0013168143640928066,0.3331916359066963,casanare_torres,1517.36,1518.24,0.88
0.1110291255172342,0.04394922963456338,0.13046551309525967,0.10302828170824796,0.0009785624083633593,0.4365529844071716,casanare_torres,1518.9,1519.62,0.73
0.2206934794317931,0.004226245803147321,0.4356255332628886,0.18409328237864125,0.0018493546366623074,0.07666760120385636,casanare_torres,1519.93,1528.28,8.35
0.444102407856421,0.0001487878861636008,0.3127303854985671,0.24865542939964638,0.0032491021709740216,0.0933998022863472,casanare_torres,1528.94,1530.68,1.74
0.21345765888690948,0.00025012437496722367,0.2983435243368149,0.1346471288191727,0.0012461418033732723,0.06093959944943587,casanare_torres,1530.96,1532.96,1.99
0.22275029638638863,0.030441172485062944,0.30929504191646207,0.1032201820366586,0.001289645140227199,0.06273439146864873,casanare_torres,1533.51,1535.67,2.16
0.14396808813843462,0.0022454320456341114,0.5265114704767863,0.1956150909004969,0.0008829538771048343,0.034521101146108575,casanare_torres,1536.35,1542.14,5.79
0.04284435282360115,0.06815736044360243,0.30055452721274417,0.06116206605878213,0.00022125915573111422,0.5841436988633611,casanare_torres,1542.64,1545.76,3.12
0.017846967918510353,0.14039806911980696,0.28409423443831894,0.03654364787718422,0.00024799484561863644,0.3189698805003182,casanare_torres,1545.88,1547.2,1.32
0.2188128799200058,0.0016596155473962426,0.23201273679733275,0.37190107367932795,0.003686238522641361,0.07884671976789832,casanare_torres,1547.49,1549.75,2.26
0.1877663443738129,0.09593021916225553,0.5760231614112854,0.3807492432339359,0.0008713976151284442,0.057296539191156626,casanare_torres,1549.98,1550.03,0.05
0.10962699194593976,0.03514215850575258,0.3077464449322886,0.1378114824420512,0.003595020472617863,0.3845672516359223,casanare_torres,1550.05,1551.94,1.89
0.111229008739389,0.05935193923284279,0.2841584617676942,0.00012298096238361683,6.149863301012057e-05,0.32147321364153986,casanare_torres,1552.5,1553.26,0.76
0.07971004016983968,0.019703336901819475,0.3573944419622421,0.12071212406086627,0.002595114162291933,0.14368639293332727,casanare_torres,1554.37,1556.46,2.09
0.14550632013522677,0.11980808851517634,0.3124408329788007,0.10279915286886726,0.001154719112731216,0.15022766282536873,casanare_torres,1559.6,1564.61,5.01
0.18138709177987444,0.00024232889659793323,0.3607708513736725,0.18844918801834057,0.0025655420771120894,0.022493668392093644,casanare_torres,1564.97,1567.79,2.82
0.11318440016669531,0.0015343042488287514,0.48461783727010094,0.18874068588553808,0.000812942629030052,0.06042674231575802,casanare_torres,1567.97,1569.36,1.38
0.07780602033502267,0.18227214098988043,0.35051921010017395,0.014467510520868624,0.00021321952521210127,0.22293850288648778,casanare_torres,1570.13,1573.89,3.76
0.10888646566309035,0.018733783939387648,0.4576535433530807,0.02650208056252268,0.00017391639728430163,0.051702999230474236,casanare_torres,1574.1,1576.83,2.73
0.026852139582236607,0.03593528689816594,0.5003713270028433,0.00011715710600886571,1.8543692628251545e-05,0.03145626691790918,casanare_torres,1577.05,1579.01,1.96
0.0023070822935551405,0.1861177384853363,0.11625169217586517,0.022631695494055748,0.00039430210017599165,0.5474894046783447,casanare_torres,1579.5,1583.45,3.95
0.24245678033265802,0.001370786884257945,0.4208670953909556,0.0664336448430226,0.0041032999854198554,0.2869401312329703,casanare_torres,1584.39,1586.45,2.06
0.25994543419947147,0.04106869691750035,0.36446304321289064,0.06654178935004892,0.004416226161356463,0.23099338840693234,casanare_torres,1587.06,1590.38,3.32
0.15554416429420764,0.005031013170744039,0.5240004658699036,0.1659417793207674,0.0009334776365428545,0.06136604417538778,casanare_torres,1590.89,1592.81,1.92
0.19019720703363419,0.0013129127352537278,0.33064120014508563,0.03411476899661162,0.0032361866057423563,0.1196594089269638,casanare_torres,1593.35,1597.69,4.34
0.21286235749721527,2.1882064174860716e-05,0.3864402770996094,0.2890063226222992,0.00031510775443166494,0.0014853093307465315,casanare_torres,1597.81,1599.19,1.38
0.2675438847562129,0.001182565672603563,0.5447907176884738,0.30849531343218667,0.00340399092254467,0.010756812661632219,casanare_torres,1599.53,1601.43,1.91
0.16125648732607564,0.006765330986430247,0.6010270118713379,0.5210454405120496,0.0002777352165139746,0.0034745086062078676,casanare_torres,1602.04,1610.06,8.02
0.01710857923275658,0.08900230524263211,0.3577335611695335,0.0028062554816382806,6.145467370645617e-05,0.34967038390182315,casanare_torres,1611.09,1613.69,2.6
0.21898855180812202,0.03186987899399745,0.29972768894263674,0.1511483718246122,0.002922057318820797,0.31536730831222876,casanare_torres,1616.18,1622.73,6.55
0.1262852691534835,0.00026948280272056133,0.37597953700102293,0.06221117719969872,0.0011119789414806291,0.04250699539597218,casanare_torres,1623.05,1627.64,4.59
0.12506498470902444,0.01647821077494882,0.33219120651483536,0.014227151886734646,9.88187888651737e-05,0.11383456862531602,casanare_torres,1627.93,1631.24,3.31
0.021483224001713097,0.06528527848422527,0.31993875429034235,0.0006789456618207623,0.0006288441225336782,0.3553043395280838,casanare_torres,1631.73,1636.06,4.34
0.011491172946989536,0.1022544875741005,0.3106907606124878,0.0019868342205882072,4.357039142632857e-05,0.781700849533081,casanare_torres,1636.13,1636.15,0.02
0.08989535640700654,0.27842811673170736,0.4161171189376286,0.08448256514384411,0.0005475975548522781,0.35581255783992155,casanare_torres,1637.99,1641.41,3.43
0.023210984460699063,0.15364407507553957,0.4058757159445021,0.006481348929810338,0.00015661535258004733,0.47385205121503937,casanare_torres,1642.66,1650.05,7.39
0.09303928405279294,0.0003140923739313924,0.48547934740781784,0.21810252669320107,0.0005523718492668195,0.01979115205661704,casanare_torres,1650.42,1651.86,1.43
0.3196772312855019,0.00039205240885648355,0.29370951740180745,0.1067254604480267,0.0053469077258127716,0.20837408802061178,casanare_torres,1652.18,1654.44,2.26
0.20838500675745308,0.000510006182109161,0.38504950602849325,0.07060218178060798,0.002033997466484531,0.14068217074188094,casanare_torres,1654.76,1656.16,1.4
0.032373275053319765,0.09066046332545259,0.43623173119206177,0.03177428385080068,0.0001925281250662106,0.3831510130365036,casanare_torres,1656.51,1659.59,3.07
0.011531269177794456,0.023836543783545494,0.3665715754032135,9.325738210463896e-05,9.661375952418894e-05,0.3349011242389679,casanare_torres,1659.75,1663.01,3.26
0.022613115686302383,0.15484884813971198,0.2855548436443011,0.0003019524370605116,0.0001894315537356306,0.08333338176210721,casanare_torres,1663.32,1670.98,7.66
0.020110640674829483,0.00573131293640472,0.41403719782829285,0.0005135602091286273,0.00025663760698080296,0.1390262395143509,casanare_torres,1671.35,1676.22,4.88
0.00881881546229124,0.011894027702510357,0.19763267040252686,0.0003267418360337615,3.410170756978914e-05,0.47297173738479614,casanare_torres,1677.19,1679.53,2.35
,,,,,,casanare_torres,1680.31,1681.02,0.71
,,,,,,casanare_torres,1681.51,1686.45,4.94
,,,,,,casanare_torres,1687.26,1691.24,3.98
,,,,,,casanare_torres,1691.55,1693.02,1.47
0.08261466294061393,0.029713867427614917,0.3941188787243196,0.3564857410975882,0.001846606608264015,0.05352135009265372,casanare_torres,1693.91,1701.06,7.15
0.016375570092350245,0.000616263147094287,0.18636316061019897,0.42758503556251526,0.0013680020347237587,0.0030778314685449004,casanare_torres,1701.69,1702.03,0.34
0.06990769505500793,0.0011100729461759329,0.542324423789978,0.02142811380326748,0.0001089737779693678,0.004550362937152386,casanare_torres,1703.55,1704.49,0.94
,,,,,,casanare_torres,1704.64,1710.95,6.31
,,,,,,casanare_torres,1711.34,1715.7,4.35
,,,,,,casanare_torres,1716.0,1719.17,3.17
0.2911854311823845,0.00017408586245437618,0.4144911915063858,0.2902908860705793,0.001547888939967379,0.02443626429885626,casanare_torres,1720.91,1723.58,2.67
,,,,,,casanare_torres,1724.12,1724.88,0.76
0.27189889550209045,0.00043093119165860116,0.35835686326026917,0.06579691171646118,0.03678830713033676,0.14050288498401642,casanare_torres,1726.33,1728.5,2.18
,,,,,,casanare_torres,1728.77,1731.15,2.38
0.2731633136669795,0.0003214977283884461,0.359048992395401,0.02791073970486953,0.00035617527707169455,0.05680025462061167,casanare_torres,1731.57,1735.08,3.51
,,,,,,casanare_torres,1735.69,1740.81,5.11
,,,,,,casanare_torres,1742.12,1742.73,0.61
,,,,,,casanare_torres,1743.3,1744.15,0.84
0.005564873805269599,0.16180488467216492,0.04039104841649532,0.026981141651049256,0.0031874242704361677,0.04855729267001152,casanare_torres,1744.28,1747.57,3.29
,,,,,,casanare_torres,1748.18,1752.36,4.18
0.006895358805195428,0.051955813803942874,0.39788179844617844,0.0031429176378878765,4.7762716121724225e-05,0.4149686156306416,casanare_torres,1752.97,1755.57,2.6
0.255117267370224,0.004527714103460312,0.46437352895736694,0.05334032326936722,0.03355427831411362,0.06081215664744377,casanare_torres,1757.09,1762.64,5.55
0.20904658851213753,0.3847542190924287,0.23160612024366856,0.33511787839233875,0.006100257945945486,0.015366377891041338,casanare_torres,1763.52,1766.47,2.95
,,,,,,casanare_torres,1766.88,1771.15,4.27
0.13699044291861356,0.0003011206703376956,0.3487259015440941,0.19203385937726125,0.0006971426482778043,0.00987317538820207,casanare_torres,1771.6,1772.8,1.2
0.05363428841810673,0.04127392150840024,0.38516097627580165,0.017801531264558433,0.0014156559089315123,0.07917328737676144,casanare_torres,1773.41,1774.03,0.62
,,,,,,casanare_torres,1774.72,1777.02,2.3
,,,,,,casanare_torres,1777.76,1779.97,2.21
,,,,,,casanare_torres,1780.23,1782.91,2.68
,,,,,,casanare_torres,1784.33,1789.66,5.33
,,,,,,casanare_torres,1789.91,1792.54,2.63
,,,,,,casanare_torres,1793.08,1795.23,2.14
,,,,,,casanare_torres,1795.63,1796.8,1.16
,,,,,,casanare_torres,1797.08,1800.48,3.39
,,,,,,casanare_torres,1800.83,1803.8,2.97
,,,,,,casanare_torres,1804.59,1807.34,2.75
,,,,,,casanare_torres,1807.93,1809.64,1.7
,,,,,,casanare_torres,1810.03,1814.28,4.25
0.01364013273268938,0.04592122882604599,0.09079380333423615,0.001067330245859921,3.4662167308852077e-05,0.8399409055709839,casanare_torres,1814.97,1818.31,3.34
,,,,,,casanare_torres,1821.21,1833.3,12.08
,,,,,,casanare_torres,1834.46,1841.62,7.15
,,,,,,casanare_torres,1841.82,1844.27,2.45
,,,,,,casanare_torres,1844.52,1846.9,2.38
0.2482884026442965,0.034190331931919594,0.17606452107429504,0.19807911299479505,0.0017564391940444086,0.3439326447745164,casanare_torres,1848.01,1851.89,3.88
0.22192481852003507,0.0005481193241264139,0.4355220283780779,0.11244471290131385,0.0004729331939025932,0.05964190672550883,casanare_torres,1852.38,1853.72,1.33
0.01240209154119449,0.01351413137412497,0.1830403996365411,0.0020862886490899007,0.0005482853594003245,0.5209951102733612,casanare_torres,1854.26,1865.98,11.73
0.007721085326920729,0.004147621471929597,0.2168554631061852,0.0008667109077578061,0.00048205994517047657,0.5042724534869194,casanare_torres,1866.41,1867.6,1.2
0.010761321056634188,0.005223630960764629,0.19553889334201813,0.001430300297215581,0.00041214014553198855,0.4408989208085196,casanare_torres,1867.72,1871.55,3.83
0.23062916100025177,0.0013976461123093031,0.2091214656829834,0.004233785381074995,0.00020890592804789776,0.013139861403033137,casanare_torres,1871.99,1875.64,3.64
0.037356361746788025,0.0007965154945850372,0.06016731634736061,0.010376991704106331,0.005061938427388668,0.10032583028078079,casanare_torres,1875.74,1878.29,2.55
0.05825892090797424,0.007650676649063826,0.33130643144249916,0.0012970128445886075,0.0019079668008998851,0.7446907311677933,casanare_torres,1878.66,1881.24,2.58
,,,,,,casanare_torres,1882.18,1887.82,5.64
,,,,,,casanare_torres,1888.33,1891.48,3.16
,,,,,,casanare_torres,1891.94,1895.52,3.58
,,,,,,casanare_torres,1896.02,1900.36,4.34
0.17798152565956116,0.00011919826647499576,0.5243674516677856,0.1899796575307846,0.0015337084187194705,0.055993013083934784,casanare_torres,1901.37,1908.48,7.1
,,,,,,casanare_torres,1909.05,1911.99,2.94
0.06651504925685003,0.003805403772275895,0.5437084138393402,0.024115979267662624,0.0040519159574614605,0.18289784877561033,casanare_torres,1912.66,1916.46,3.8
0.15294214710593224,0.00043849239591509104,0.4503035843372345,0.43229974806308746,0.0006654627650277689,0.005457235616631806,casanare_torres,1916.93,1919.16,2.23
0.2706409692764282,0.00020557040261337534,0.4209263821442922,0.0016239527746317133,0.0006413736655304092,0.020206396467983723,casanare_torres,1919.93,1921.86,1.92
0.3259092519680659,0.0014589227891216676,0.5158140162626902,0.7119061350822449,0.002226815151516348,0.021135540679097176,casanare_torres,1922.99,1926.31,3.32
0.12039042574663956,0.001940783307266732,0.4027370015780131,0.0077531653247812455,0.004591873485802959,0.0701088650772969,casanare_torres,1926.53,1935.41,8.88
0.4881223738193512,8.183830141206272e-05,0.23888865858316422,0.0004247055203450145,0.0013030602276558056,0.1002578604966402,casanare_torres,1937.04,1942.63,5.59
0.7831069827079773,4.173957131570205e-05,0.13906209915876389,0.005242481347522698,0.0022629976156167686,0.37897635996341705,casanare_torres,1943.86,1948.01,4.15
,,,,,,casanare_torres,1948.54,1951.79,3.26
0.16052452508094056,0.00016816337925515005,0.4013488420418331,0.2688872799522609,0.0006413493169280368,0.03263937864851739,casanare_torres,1952.4,1955.27,2.87
0.1266259911813234,0.04098909710362358,0.19827386580015482,0.06764016965395345,0.0011873959481722284,0.693898558003926,casanare_torres,1955.4,1958.56,3.16
0.1845621237388024,0.017224147777596954,0.22867474962885564,0.0029982309074861966,0.0006130778825676176,0.47886378747912556,casanare_torres,1959.66,1965.04,5.38
0.1729149220045656,0.0007205242582131177,0.5496445149183273,0.0019051765084441286,0.0002844586706487462,0.15867315232753754,casanare_torres,1965.45,1969.65,4.2
0.054348958656191826,0.03318511560395233,0.33321143144910986,0.08334656876368998,0.0006530301764707309,0.32724652913483704,casanare_torres,1969.93,1973.06,3.12
0.012430897734188677,0.08749644178454258,0.3605259702257488,0.02527494090811714,0.00010124832257558765,0.4871681629801574,casanare_torres,1973.8,1975.57,1.77
0.01850967964855954,0.058608297569056354,0.3480089182655017,0.0035155972194237015,5.500737747373326e-06,0.6174055983622869,casanare_torres,1975.92,1978.49,2.57
0.18245644867420197,0.0014435290358960629,0.06917401403188705,0.07876700907945633,8.051139957387932e-06,0.8454817533493042,casanare_torres,1979.76,1983.18,3.43
,,,,,,casanare_torres,1983.32,1985.19,1.87
0.27034955471754074,0.00029780624026898295,0.21386190503835678,8.74473262229003e-05,0.000568801226108917,0.15470491349697113,casanare_torres,1985.51,1987.62,2.11
0.2404116511877094,0.0004568609191275235,0.36992623444114414,0.1183292691493989,0.001112233530355817,0.04898437785699831,casanare_torres,1987.97,1991.82,3.85
0.42184922397136687,0.00011123598760605091,0.33546411991119385,0.37187380729883446,0.0030447967583313584,0.10581228602677584,casanare_torres,1993.17,1995.84,2.67
0.3429492115974426,0.00010856499829969835,0.3145378828048706,0.002034248609561473,0.00259782635839656,0.22852635234594346,casanare_torres,1996.46,2000.46,4.0
0.22644765799244246,0.0001407459728094788,0.2759580761194229,0.00774504933134305,0.0006046014438349326,0.04588030558079481,casanare_torres,2000.88,2002.54,1.65
0.37385304272174835,0.0005823296669404954,0.40348362922668457,0.0007019338809186593,0.000615248856774997,0.08897197432816029,casanare_torres,2004.58,2009.67,5.1
0.10974495112895966,0.003880946198478341,0.6617118120193481,0.0008906840230338275,0.0015905306208878756,0.016933957114815712,casanare_torres,2010.33,2014.32,3.98
0.10735338996164501,0.0021976986368827055,0.45101927518844603,0.10132386885347841,0.0003998596985184122,0.024584966339170934,casanare_torres,2015.29,2018.48,3.19
0.22714823166924444,0.00023073716899737272,0.347125071016225,0.13049249139674596,0.0038120510699544948,0.06933406211266463,casanare_torres,2019.39,2021.01,1.62
0.10239334357902408,0.0007195038497229689,0.5021041743457317,0.09772347122658687,0.0005938562659366653,0.01682305272697704,casanare_torres,2021.28,2023.87,2.58
0.09679241813719272,0.0004230836173519492,0.5469244062900543,0.40294986926019194,0.0001888090590000502,0.004018888005521149,casanare_torres,2024.25,2026.08,1.82
,,,,,,casanare_torres,2026.36,2027.78,1.42
0.20889964774250985,0.00022951757036935306,0.42018226981163026,0.159756379548503,0.0001781613249477232,0.028595354571007193,casanare_torres,2030.16,2034.31,4.15
0.21780333801039628,0.0003850592267034309,0.5334828410829816,0.16855236854670302,0.0017312710271133775,0.1100959972079311,casanare_torres,2034.36,2036.25,1.89
,,,,,,casanare_torres,2037.16,2041.89,4.73
,,,,,,casanare_torres,2042.67,2045.97,3.31
0.311277862224314,0.0019079409927750628,0.43289941714869606,0.22150992606556327,0.008860115391952503,0.1568780303415325,casanare_torres,2046.45,2047.46,1.01
0.13421803275839642,0.002110746668432302,0.3900687029728523,0.0004933007376166643,0.0011078062735368104,0.14328631644065565,casanare_torres,2048.18,2049.63,1.45
0.2412749829236418,0.002652211071108468,0.513298973441124,0.2169488722679489,0.005130468756192386,0.14330761852033902,casanare_torres,2050.63,2053.79,3.16
0.16846281103789806,0.0013068513217149302,0.444433256983757,0.42924192547798157,0.0009880194411380216,0.012466343003325164,casanare_torres,2058.14,2060.0,1.86
,,,,,,casanare_torres,2060.59,2062.9,2.31
0.021542882546782494,0.007161066401749849,0.6115537881851196,0.002431964036077261,0.0006354937795549631,0.003332252614200115,casanare_torres,2063.32,2072.4,9.08
0.12890603467822076,0.0007630404026713223,0.508582991361618,0.24711541599172052,0.0003713042061463057,0.011924925888888539,casanare_torres,2074.07,2077.83,3.76
0.027082012966275215,0.0006819654954597354,0.23470231890678406,0.025639787316322327,0.0013415655121207237,0.004905743058770895,casanare_torres,2078.17,2079.23,1.06
0.2257183047477156,0.00278005580912577,0.4267506282776594,0.0638707346352021,0.0002505413613107521,0.19942784414160997,casanare_torres,2079.54,2082.46,2.92
0.07310570701520192,0.002037392550846562,0.3741406537592411,0.034901464609006894,0.0001305681646499579,0.14093218464404345,casanare_torres,2083.87,2086.46,2.58
0.01838716151388852,0.002400981424694979,0.29547272936293956,2.641783310919939e-05,9.606661229841656e-05,0.38052213035131754,casanare_torres,2087.28,2088.78,1.5
0.04031299985945225,0.0014928337186574936,0.3168339704473813,1.852927531823904e-05,0.00017844448181373687,0.33091190954049426,casanare_torres,2089.22,2092.55,3.32
0.28846654792626697,0.0013755129960676034,0.3585644910732905,0.0012260289406640368,0.0008111909652749697,0.19479640386998653,casanare_torres,2092.68,2097.17,4.49
0.11439570412039757,0.0006850892386864871,0.28963689506053925,0.022958290297538042,0.0047000221675261855,0.12669797940179706,casanare_torres,2098.98,2103.25,4.27
0.3533061504131183,0.001152400694991229,0.5889467149972916,0.001959251458174549,7.2791659476934e-05,0.039632617961615324,casanare_torres,2104.09,2109.1,5.01
,,,,,,casanare_torres,2109.66,2111.19,1.54
,,,,,,casanare_torres,2111.89,2112.65,0.76
0.6080890893936157,0.0017127024475485086,0.13625891506671906,4.130285378778353e-05,0.00021110758825670928,0.6608425378799438,casanare_torres,2113.42,2113.83,0.41
,,,,,,casanare_torres,2114.49,2116.02,1.54
,,,,,,casanare_torres,2116.43,2124.31,7.88
0.3860057722777128,0.00538265128261628,0.4217917127534747,0.19749302866421203,0.0015956063434714451,0.09118248255981598,casanare_torres,2124.61,2127.04,2.43
0.46377969160676,5.8032801916851895e-05,0.33585406839847565,0.0039471270220019505,0.0004548211527435342,0.14007095154374838,casanare_torres,2128.22,2130.28,2.06
0.3588261157274246,5.322617244019057e-05,0.469771645963192,0.03596789628136321,0.0043763215726357885,0.030672026856336743,casanare_torres,2130.89,2133.37,2.48
,,,,,,casanare_torres,2133.86,2136.78,2.92
0.018354240339249372,0.00919001316651702,0.34874992072582245,0.0004666379854825209,3.743173965631286e-05,0.8320026993751526,casanare_torres,2137.2,2140.76,3.56
0.03822796099952289,0.011761729971372656,0.2795755054269518,0.000587255224412989,0.00045702768219208726,0.39840917608567644,casanare_torres,2141.37,2148.91,7.54
,,,,,,casanare_torres,2149.08,2150.43,1.35
,,,,,,casanare_torres,2150.56,2152.23,1.67
0.055394230512320064,0.06587831651086162,0.5364462099969387,0.07522339909475306,0.0021402666325229802,0.1467915205284953,casanare_torres,2154.88,2158.04,3.16
,,,,,,casanare_torres,2160.15,2160.64,0.49
0.34309269913605284,7.806229587004054e-05,0.3640621602535248,0.21303932496266498,0.0015026989235593646,0.03269332068573151,casanare_torres,2161.33,2162.85,1.52
0.412895521769921,0.00016743829549644337,0.43155225614706677,0.5277626234067915,0.001762307658888555,0.05190375757714113,casanare_torres,2163.39,2165.14,1.76
0.04626752994954586,0.003713258949574083,0.43541426956653595,0.03975431661820039,0.0004381382605060935,0.03517890349030495,casanare_torres,2165.58,2169.21,3.63
,,,,,,casanare_torres,2169.24,2170.48,1.23
,,,,,,casanare_torres,2171.3,2173.11,1.81
,,,,,,casanare_torres,2173.72,2176.35,2.63
,,,,,,casanare_torres,2176.99,2178.27,1.28
,,,,,,casanare_torres,2178.71,2179.61,0.89
,,,,,,casanare_torres,2180.53,2185.02,4.49
,,,,,,casanare_torres,2185.83,2189.44,3.61
0.051154207438230515,0.0007026807870715857,0.39541488885879517,0.14418521523475647,0.00011991605424555019,0.003133472753688693,casanare_torres,2189.9,2199.1,9.2
0.5075673609972,0.00032763570561655797,0.32243554294109344,0.15521607920527458,0.015126743819564581,0.3755413740873337,casanare_torres,2199.87,2200.58,0.71
0.3123144532291917,0.06643979554185837,0.3821891670425733,0.30258619824113947,0.0028293933867947394,0.270264547628661,casanare_torres,2201.26,2207.04,5.79
0.06910997761749765,0.02629406756022945,0.486545420355267,0.0514575066458873,0.0005213526094141545,0.16132717134637964,casanare_torres,2207.43,2212.23,4.79
0.003998865330747018,0.06455816626548767,0.3704578697681427,0.001241487156949006,1.1017427285272182e-05,0.5422072152296702,casanare_torres,2212.85,2217.61,4.76
0.0026537810230034997,0.05353527025065639,0.4507924521511251,0.0013726274158795025,4.256661866913253e-05,0.45666665922511707,casanare_torres,2218.1,2222.6,4.51
0.0035203874576836824,0.08396662073209882,0.5902163460850716,0.00046076246189841186,4.7629168989260506e-05,0.36062266677618027,casanare_torres,2223.3,2225.25,1.96
,,,,,,casanare_torres,2225.62,2230.48,4.86
0.0252410676330328,0.0004152459150645882,0.3887569010257721,1.8343944248044863e-05,2.2595662812818773e-05,0.04727831855416298,casanare_torres,2230.92,2235.8,4.88
,,,,,,casanare_torres,2237.28,2240.05,2.77
,,,,,,casanare_torres,2240.37,2242.16,1.79
0.337830126285553,0.0009755481205502292,0.4697007089853287,0.04032221025408944,0.0014611547403546865,0.18004351947456598,casanare_torres,2243.68,2246.43,2.75
0.003707722993567586,0.0882383806630969,0.3180200934410095,0.01966990706278011,0.00015790008255862632,0.6186932742595672,casanare_torres,2247.6,2250.8,3.21
0.0017596948891878128,0.38842642307281494,0.05604253336787224,0.019078943878412247,0.002755160676315427,0.021863803267478943,casanare_torres,2251.07,2253.18,2.11
,,,,,,casanare_torres,2253.89,2257.97,4.08
0.004967665382927018,0.015053308635417904,0.3794212596757071,0.0019377103973446147,0.0001896520936627764,0.4558205796139581,casanare_torres,2258.45,2260.69,2.24
0.2365811006166041,0.00040541849648434436,0.26834966987371445,0.0004182259326626081,0.0007161210360209225,0.12945092050358653,casanare_torres,2261.37,2263.47,2.11
0.22847971278760168,0.00022296665378639268,0.34435757663514877,0.02720920009758427,0.0013347071365690983,0.16266841788051856,casanare_torres,2263.63,2268.47,4.84
0.0020192310055588475,0.17630918986267513,0.19655647377173105,0.01992578183611234,7.582682150718433e-05,0.3757314085960388,casanare_torres,2268.93,2273.79,4.86
0.00019662918566609733,0.0876172031275928,0.3627100257823865,0.0014804968603433128,1.4993324860768098e-05,0.3812401971469323,casanare_torres,2274.34,2275.22,0.88
0.15038498491048813,0.010298064303060527,0.33257865011692045,0.08993846990342717,0.0005285622550218249,0.2942663161084056,casanare_torres,2276.03,2282.24,6.21
