corpus_type,doc_id,bloque_id,chars,y11_quotes,y12_judgment,y13_evidential,y11_n_dq,y12_n_alta,y12_n_baja,y13_n_inst,y13_n_vic,y11_oral_score,y11_n_voz_vic,y11_n_voz_mil,y11_oral_v2,y11_prop_mafapo,y11_n_mafapo,y11_n_militar
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b016,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b018,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SRVR_ADHC_03_julio_2023,Auto_SRVR_ADHC_03_julio_2023_b019,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b001,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b002,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b003,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b004,2000,1.0,0.0,0.5,3,2,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b005,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b006,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b016,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b017,2000,1.0,0.0,0.5,9,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b018,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_SUBD_062_2023_Antioquia_Montoya,Auto_SUBD_062_2023_Antioquia_Montoya_b019,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b000,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b001,2000,0.0,1.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b002,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b003,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b004,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b005,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b009,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b010,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b016,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b018,2000,1.0,0.0,0.5,2,1,0,0,0,,,,,,,
B,Auto_SUBD_081_2023_Subcaso_Huila,Auto_SUBD_081_2023_Subcaso_Huila_b019,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b001,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b004,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b006,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b009,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b014,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b016,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b017,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b018,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,informe-avances-resultados-JEP-2024,informe-avances-resultados-JEP-2024_b019,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b000,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b006,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b007,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b008,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b009,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b011,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b012,2000,1.0,1.0,0.5,1,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b014,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b016,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b018,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC-04-2024-dabeiba,RC-04-2024-dabeiba_b019,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b000,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b001,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b003,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b004,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b005,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b006,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b008,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b010,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b011,2000,0.0,0.0,0.5,0,3,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b012,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b013,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b016,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b017,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b018,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,RC_01_2022_Norte_Santander,RC_01_2022_Norte_Santander_b019,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b000,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b001,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b002,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b009,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b011,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b012,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b014,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b015,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b016,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b017,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b018,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,RC_03_2022_Costa_Caribe,RC_03_2022_Costa_Caribe_b019,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b000,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b001,2000,1.0,0.0,0.5,4,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b002,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b003,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b004,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b006,2000,1.0,1.0,0.5,3,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b007,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b008,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b009,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b010,2000,1.0,0.0,0.5,3,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b011,2000,1.0,0.0,0.5,4,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b012,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b013,2000,1.0,0.0,0.5,5,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b014,2000,1.0,0.0,0.5,2,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b015,2000,1.0,0.0,0.5,6,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b016,2000,1.0,0.0,0.5,3,1,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b017,2000,1.0,0.0,0.5,7,0,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b018,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,sentencia-interpretativa-SENIT-8-2025-reparacion,sentencia-interpretativa-SENIT-8-2025-reparacion_b019,2000,1.0,0.0,0.5,9,1,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b001,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b002,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b003,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b004,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b005,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b006,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b007,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b008,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b009,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b010,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b011,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b012,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b013,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b014,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b015,2000,1.0,0.6667,0.5,1,1,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b016,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b017,2000,0.0,0.0,0.5,0,1,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b018,2000,1.0,0.0,0.5,1,1,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc,sentencia-TP-SeRVR-RC-ST-001-2025-caso01-farc_b019,2000,1.0,0.0,0.5,1,2,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_b000,2000,0.0,0.0,0.5,0,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_b001,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
B,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed,sentencia-TP-SeRVR-RC-ST-001-2025-caso03-catatumbo-compressed_b002,2000,1.0,0.0,0.5,1,0,0,0,0,,,,,,,
